average_price,type,year,geography
1.14,Organic,2020,New Orleans/Mobile
1.06,Conventional,2020,New York
1.64,Organic,2020,New York
1.07,Conventional,2020,Northeast
1.6,Organic,2020,Northeast
1.04,Conventional,2020,Northern New England
1.67,Organic,2020,Northern New England
0.93,Conventional,2020,Orlando
0.99,Organic,2020,Orlando
0.92,Conventional,2020,Philadelphia
1.41,Organic,2020,Philadelphia
0.69,Conventional,2020,Phoenix/Tucson
1.33,Organic,2020,Phoenix/Tucson
1.14,Conventional,2020,Pittsburgh
1.41,Organic,2020,Pittsburgh
0.92,Conventional,2020,Plains
1.18,Organic,2020,Plains
0.97,Conventional,2020,Portland
1.53,Organic,2020,Portland
1.01,Conventional,2020,Raleigh/Greensboro
1.41,Organic,2020,Raleigh/Greensboro
0.86,Conventional,2020,Richmond/Norfolk
1.33,Organic,2020,Richmond/Norfolk
0.84,Conventional,2020,Roanoke
1.41,Organic,2020,Roanoke
1.03,Conventional,2020,Sacramento
1.79,Organic,2020,Sacramento
1.08,Conventional,2020,San Diego
1.55,Organic,2020,San Diego
1.36,Conventional,2020,San Francisco
1.91,Organic,2020,San Francisco
1.2,Conventional,2020,Seattle
1.7,Organic,2020,Seattle
0.92,Conventional,2020,South Carolina
1.41,Organic,2020,South Carolina
0.76,Conventional,2020,South Central
1.18,Organic,2020,South Central
0.89,Conventional,2020,Southeast
1.25,Organic,2020,Southeast
1.07,Conventional,2020,Spokane
1.5,Organic,2020,Spokane
0.93,Conventional,2020,St. Louis
1.68,Organic,2020,St. Louis
1.03,Conventional,2020,Syracuse
1.45,Organic,2020,Syracuse
0.9,Conventional,2020,Tampa
0.98,Organic,2020,Tampa
0.88,Conventional,2020,West
1.44,Organic,2020,West
0.68,Conventional,2020,West Tex/New Mexico
1.48,Organic,2020,West Tex/New Mexico
0.96,Conventional,2020,Albany
1.49,Organic,2020,Albany
0.75,Conventional,2020,Atlanta
1.52,Organic,2020,Atlanta
1.15,Conventional,2020,Baltimore/Washington
1.51,Organic,2020,Baltimore/Washington
0.96,Conventional,2020,Boise
1.61,Organic,2020,Boise
1.11,Conventional,2020,Boston
1.84,Organic,2020,Boston
0.99,Conventional,2020,Buffalo/Rochester
1.44,Organic,2020,Buffalo/Rochester
1.13,Conventional,2020,California
1.71,Organic,2020,California
0.97,Conventional,2020,Charlotte
1.45,Organic,2020,Charlotte
1.09,Conventional,2020,Chicago
1.47,Organic,2020,Chicago
0.98,Conventional,2020,Cincinnati/Dayton
1.57,Organic,2020,Cincinnati/Dayton
0.89,Conventional,2020,Columbus
1.33,Organic,2020,Columbus
0.72,Conventional,2020,Dallas/Ft. Worth
1.12,Organic,2020,Dallas/Ft. Worth
0.91,Conventional,2020,Denver
1.19,Organic,2020,Denver
0.88,Conventional,2020,Detroit
1.44,Organic,2020,Detroit
0.88,Conventional,2020,Grand Rapids
1.14,Organic,2020,Grand Rapids
0.94,Conventional,2020,Great Lakes
1.4,Organic,2020,Great Lakes
0.98,Conventional,2020,Harrisburg/Scranton
1.37,Organic,2020,Harrisburg/Scranton
1.24,Conventional,2020,Hartford/Springfield
1.87,Organic,2020,Hartford/Springfield
0.82,Conventional,2020,Houston
1.31,Organic,2020,Houston
0.86,Conventional,2020,Indianapolis
1.36,Organic,2020,Indianapolis
0.77,Conventional,2020,Jacksonville
1,Organic,2020,Jacksonville
0.8,Conventional,2020,Las Vegas
1.35,Organic,2020,Las Vegas
1.11,Conventional,2020,Los Angeles
1.61,Organic,2020,Los Angeles
0.74,Conventional,2020,Louisville
1.47,Organic,2020,Louisville
0.77,Conventional,2020,Miami/Ft. Lauderdale
1.05,Organic,2020,Miami/Ft. Lauderdale
0.92,Conventional,2020,Midsouth
1.42,Organic,2020,Midsouth
0.78,Conventional,2020,Nashville
1.45,Organic,2020,Nashville
0.73,Conventional,2020,New Orleans/Mobile
1.21,Organic,2020,New Orleans/Mobile
1.1,Conventional,2020,New York
1.6,Organic,2020,New York
1.06,Conventional,2020,Northeast
1.59,Organic,2020,Northeast
0.89,Conventional,2020,Northern New England
1.64,Organic,2020,Northern New England
0.75,Conventional,2020,Orlando
0.95,Organic,2020,Orlando
1,Conventional,2020,Philadelphia
1.48,Organic,2020,Philadelphia
0.7,Conventional,2020,Phoenix/Tucson
1.31,Organic,2020,Phoenix/Tucson
1.17,Conventional,2020,Pittsburgh
1.42,Organic,2020,Pittsburgh
0.89,Conventional,2020,Plains
1.15,Organic,2020,Plains
0.97,Conventional,2020,Portland
1.48,Organic,2020,Portland
0.94,Conventional,2020,Raleigh/Greensboro
1.33,Organic,2020,Raleigh/Greensboro
0.81,Conventional,2020,Richmond/Norfolk
1.33,Organic,2020,Richmond/Norfolk
0.8,Conventional,2020,Roanoke
1.4,Organic,2020,Roanoke
1.12,Conventional,2020,Sacramento
1.51,Organic,2020,Sacramento
1.15,Conventional,2020,San Diego
1.8,Organic,2020,San Diego
1.2,Conventional,2020,San Francisco
1.91,Organic,2020,San Francisco
1.18,Conventional,2020,Seattle
1.51,Organic,2020,Seattle
0.83,Conventional,2020,South Carolina
1.35,Organic,2020,South Carolina
0.76,Conventional,2020,South Central
1.22,Organic,2020,South Central
0.76,Conventional,2020,Southeast
1.21,Organic,2020,Southeast
1.04,Conventional,2020,Spokane
1.6,Organic,2020,Spokane
0.94,Conventional,2020,St. Louis
1.73,Organic,2020,St. Louis
1.02,Conventional,2020,Syracuse
1.37,Organic,2020,Syracuse
0.74,Conventional,2020,Tampa
0.95,Organic,2020,Tampa
0.88,Conventional,2020,West
1.4,Organic,2020,West
0.72,Conventional,2020,West Tex/New Mexico
1.41,Organic,2020,West Tex/New Mexico
1.37,Conventional,2020,Albany
1.33,Organic,2020,Albany
0.79,Conventional,2020,Atlanta
1.58,Organic,2020,Atlanta
1.02,Conventional,2020,Baltimore/Washington
1.61,Organic,2020,Baltimore/Washington
1.07,Conventional,2020,Boise
1.57,Organic,2020,Boise
1.34,Conventional,2020,Boston
1.59,Organic,2020,Boston
0.96,Conventional,2020,Buffalo/Rochester
1.4,Organic,2020,Buffalo/Rochester
1.16,Conventional,2020,California
1.42,Organic,2020,California
1.16,Conventional,2020,Charlotte
1.45,Organic,2020,Charlotte
0.84,Conventional,2020,Chicago
1.22,Organic,2020,Chicago
0.84,Conventional,2020,Cincinnati/Dayton
1.48,Organic,2020,Cincinnati/Dayton
0.81,Conventional,2020,Columbus
1.33,Organic,2020,Columbus
0.67,Conventional,2020,Dallas/Ft. Worth
1.11,Organic,2020,Dallas/Ft. Worth
0.9,Conventional,2020,Denver
1.19,Organic,2020,Denver
0.87,Conventional,2020,Detroit
1.34,Organic,2020,Detroit
1.24,Conventional,2020,Grand Rapids
1.32,Organic,2020,Grand Rapids
0.88,Conventional,2020,Great Lakes
1.29,Organic,2020,Great Lakes
1.01,Conventional,2020,Harrisburg/Scranton
1.4,Organic,2020,Harrisburg/Scranton
1.17,Conventional,2020,Hartford/Springfield
1.65,Organic,2020,Hartford/Springfield
0.67,Conventional,2020,Houston
1.19,Organic,2020,Houston
0.82,Conventional,2020,Indianapolis
1.33,Organic,2020,Indianapolis
0.85,Conventional,2020,Jacksonville
0.99,Organic,2020,Jacksonville
0.85,Conventional,2020,Las Vegas
1.34,Organic,2020,Las Vegas
1.12,Conventional,2020,Los Angeles
1.63,Organic,2020,Los Angeles
0.89,Conventional,2020,Louisville
1.45,Organic,2020,Louisville
0.87,Conventional,2020,Miami/Ft. Lauderdale
0.93,Organic,2020,Miami/Ft. Lauderdale
0.98,Conventional,2020,Midsouth
1.44,Organic,2020,Midsouth
0.84,Conventional,2020,Nashville
1.33,Organic,2020,Nashville
0.73,Conventional,2020,New Orleans/Mobile
1.17,Organic,2020,New Orleans/Mobile
1.07,Conventional,2020,New York
1.55,Organic,2020,New York
1.11,Conventional,2020,Northeast
1.52,Organic,2020,Northeast
1.21,Conventional,2020,Northern New England
1.57,Organic,2020,Northern New England
0.82,Conventional,2020,Orlando
0.93,Organic,2020,Orlando
0.93,Conventional,2020,Philadelphia
1.57,Organic,2020,Philadelphia
0.72,Conventional,2020,Phoenix/Tucson
1.28,Organic,2020,Phoenix/Tucson
0.94,Conventional,2020,Pittsburgh
1.44,Organic,2020,Pittsburgh
0.88,Conventional,2020,Plains
1.15,Organic,2020,Plains
1.05,Conventional,2020,Portland
1.54,Organic,2020,Portland
1.05,Conventional,2020,Raleigh/Greensboro
1.37,Organic,2020,Raleigh/Greensboro
0.96,Conventional,2020,Richmond/Norfolk
1.36,Organic,2020,Richmond/Norfolk
0.91,Conventional,2020,Roanoke
1.41,Organic,2020,Roanoke
1.09,Conventional,2020,Sacramento
1.18,Organic,2020,Sacramento
1.16,Conventional,2020,San Diego
1.83,Organic,2020,San Diego
1.34,Conventional,2020,San Francisco
1.36,Organic,2020,San Francisco
1.22,Conventional,2020,Seattle
1.52,Organic,2020,Seattle
0.93,Conventional,2020,South Carolina
1.36,Organic,2020,South Carolina
0.69,Conventional,2020,South Central
1.18,Organic,2020,South Central
0.83,Conventional,2020,Southeast
1.22,Organic,2020,Southeast
1.07,Conventional,2020,Spokane
1.82,Organic,2020,Spokane
0.87,Conventional,2020,St. Louis
1.89,Organic,2020,St. Louis
1.14,Conventional,2020,Syracuse
1.27,Organic,2020,Syracuse
0.82,Conventional,2020,Tampa
0.94,Organic,2020,Tampa
0.89,Conventional,2020,West
1.42,Organic,2020,West
0.66,Conventional,2020,West Tex/New Mexico
1.39,Organic,2020,West Tex/New Mexico
1.2,Conventional,2020,Albany
1.44,Organic,2020,Albany
0.77,Conventional,2020,Atlanta
1.47,Organic,2020,Atlanta
1.17,Conventional,2020,Baltimore/Washington
1.66,Organic,2020,Baltimore/Washington
1.04,Conventional,2020,Boise
1.54,Organic,2020,Boise
1.33,Conventional,2020,Boston
1.74,Organic,2020,Boston
1.01,Conventional,2020,Buffalo/Rochester
1.48,Organic,2020,Buffalo/Rochester
1.01,Conventional,2020,California
1.42,Organic,2020,California
1.12,Conventional,2020,Charlotte
1.45,Organic,2020,Charlotte
1.27,Conventional,2020,Chicago
1.25,Organic,2020,Chicago
0.86,Conventional,2020,Cincinnati/Dayton
1.49,Organic,2020,Cincinnati/Dayton
0.81,Conventional,2020,Columbus
1.39,Organic,2020,Columbus
0.69,Conventional,2020,Dallas/Ft. Worth
1.12,Organic,2020,Dallas/Ft. Worth
0.91,Conventional,2020,Denver
1.2,Organic,2020,Denver
0.85,Conventional,2020,Detroit
1.37,Organic,2020,Detroit
1.13,Conventional,2020,Grand Rapids
1.31,Organic,2020,Grand Rapids
0.96,Conventional,2020,Great Lakes
1.3,Organic,2020,Great Lakes
0.99,Conventional,2020,Harrisburg/Scranton
1.41,Organic,2020,Harrisburg/Scranton
1.27,Conventional,2020,Hartford/Springfield
1.97,Organic,2020,Hartford/Springfield
0.69,Conventional,2020,Houston
1.19,Organic,2020,Houston
0.82,Conventional,2020,Indianapolis
1.34,Organic,2020,Indianapolis
0.82,Conventional,2020,Jacksonville
0.96,Organic,2020,Jacksonville
0.87,Conventional,2020,Las Vegas
1.39,Organic,2020,Las Vegas
1.03,Conventional,2020,Los Angeles
1.44,Organic,2020,Los Angeles
0.83,Conventional,2020,Louisville
1.32,Organic,2020,Louisville
0.84,Conventional,2020,Miami/Ft. Lauderdale
0.94,Organic,2020,Miami/Ft. Lauderdale
0.97,Conventional,2020,Midsouth
1.41,Organic,2020,Midsouth
0.81,Conventional,2020,Nashville
1.26,Organic,2020,Nashville
0.66,Conventional,2020,New Orleans/Mobile
1.18,Organic,2020,New Orleans/Mobile
1.05,Conventional,2020,New York
1.74,Organic,2020,New York
1.09,Conventional,2020,Northeast
1.66,Organic,2020,Northeast
1.02,Conventional,2020,Northern New England
1.53,Organic,2020,Northern New England
0.8,Conventional,2020,Orlando
0.93,Organic,2020,Orlando
0.98,Conventional,2020,Philadelphia
1.64,Organic,2020,Philadelphia
0.7,Conventional,2020,Phoenix/Tucson
1.29,Organic,2020,Phoenix/Tucson
1.15,Conventional,2020,Pittsburgh
1.4,Organic,2020,Pittsburgh
0.8,Conventional,2020,Plains
1.15,Organic,2020,Plains
0.89,Conventional,2020,Portland
1.42,Organic,2020,Portland
1.01,Conventional,2020,Raleigh/Greensboro
1.37,Organic,2020,Raleigh/Greensboro
0.87,Conventional,2020,Richmond/Norfolk
1.29,Organic,2020,Richmond/Norfolk
0.83,Conventional,2020,Roanoke
1.31,Organic,2020,Roanoke
1.08,Conventional,2020,Sacramento
1.24,Organic,2020,Sacramento
0.98,Conventional,2020,San Diego
1.33,Organic,2020,San Diego
1,Conventional,2020,San Francisco
1.6,Organic,2020,San Francisco
1.18,Conventional,2020,Seattle
1.76,Organic,2020,Seattle
0.89,Conventional,2020,South Carolina
1.32,Organic,2020,South Carolina
0.71,Conventional,2020,South Central
1.19,Organic,2020,South Central
0.81,Conventional,2020,Southeast
1.17,Organic,2020,Southeast
1.03,Conventional,2020,Spokane
1.65,Organic,2020,Spokane
0.92,Conventional,2020,St. Louis
1.61,Organic,2020,St. Louis
1.11,Conventional,2020,Syracuse
1.42,Organic,2020,Syracuse
0.8,Conventional,2020,Tampa
0.94,Organic,2020,Tampa
0.87,Conventional,2020,West
1.44,Organic,2020,West
0.73,Conventional,2020,West Tex/New Mexico
1.42,Organic,2020,West Tex/New Mexico
0.94,Conventional,2020,Albany
1.38,Organic,2020,Albany
0.76,Conventional,2020,Atlanta
1.43,Organic,2020,Atlanta
1.13,Conventional,2020,Baltimore/Washington
1.65,Organic,2020,Baltimore/Washington
1,Conventional,2020,Boise
1.49,Organic,2020,Boise
1.24,Conventional,2020,Boston
1.8,Organic,2020,Boston
1,Conventional,2020,Buffalo/Rochester
1.53,Organic,2020,Buffalo/Rochester
1.13,Conventional,2020,California
1.71,Organic,2020,California
1.06,Conventional,2020,Charlotte
1.45,Organic,2020,Charlotte
1.27,Conventional,2020,Chicago
1.57,Organic,2020,Chicago
0.92,Conventional,2020,Cincinnati/Dayton
1.41,Organic,2020,Cincinnati/Dayton
0.83,Conventional,2020,Columbus
1.35,Organic,2020,Columbus
0.65,Conventional,2020,Dallas/Ft. Worth
1.08,Organic,2020,Dallas/Ft. Worth
0.98,Conventional,2020,Denver
1.23,Organic,2020,Denver
0.99,Conventional,2020,Detroit
1.17,Organic,2020,Detroit
1.1,Conventional,2020,Grand Rapids
1.04,Organic,2020,Grand Rapids
0.99,Conventional,2020,Great Lakes
1.34,Organic,2020,Great Lakes
1.01,Conventional,2020,Harrisburg/Scranton
1.47,Organic,2020,Harrisburg/Scranton
1.22,Conventional,2020,Hartford/Springfield
1.98,Organic,2020,Hartford/Springfield
0.64,Conventional,2020,Houston
1.18,Organic,2020,Houston
0.86,Conventional,2020,Indianapolis
1.21,Organic,2020,Indianapolis
0.85,Conventional,2020,Jacksonville
1,Organic,2020,Jacksonville
0.89,Conventional,2020,Las Vegas
1.39,Organic,2020,Las Vegas
1.1,Conventional,2020,Los Angeles
1.71,Organic,2020,Los Angeles
0.78,Conventional,2020,Louisville
1.32,Organic,2020,Louisville
0.84,Conventional,2020,Miami/Ft. Lauderdale
0.94,Organic,2020,Miami/Ft. Lauderdale
0.96,Conventional,2020,Midsouth
1.41,Organic,2020,Midsouth
0.81,Conventional,2020,Nashville
1.27,Organic,2020,Nashville
0.74,Conventional,2020,New Orleans/Mobile
1.13,Organic,2020,New Orleans/Mobile
1.03,Conventional,2020,New York
1.74,Organic,2020,New York
1.07,Conventional,2020,Northeast
1.67,Organic,2020,Northeast
1.08,Conventional,2020,Northern New England
1.54,Organic,2020,Northern New England
0.8,Conventional,2020,Orlando
0.96,Organic,2020,Orlando
1.01,Conventional,2020,Philadelphia
1.66,Organic,2020,Philadelphia
0.74,Conventional,2020,Phoenix/Tucson
1.29,Organic,2020,Phoenix/Tucson
1.14,Conventional,2020,Pittsburgh
1.41,Organic,2020,Pittsburgh
0.83,Conventional,2020,Plains
1.16,Organic,2020,Plains
0.89,Conventional,2020,Portland
1.35,Organic,2020,Portland
0.99,Conventional,2020,Raleigh/Greensboro
1.38,Organic,2020,Raleigh/Greensboro
0.89,Conventional,2020,Richmond/Norfolk
1.28,Organic,2020,Richmond/Norfolk
0.83,Conventional,2020,Roanoke
1.31,Organic,2020,Roanoke
1.09,Conventional,2020,Sacramento
1.34,Organic,2020,Sacramento
1.13,Conventional,2020,San Diego
1.94,Organic,2020,San Diego
1.28,Conventional,2020,San Francisco
1.78,Organic,2020,San Francisco
1.15,Conventional,2020,Seattle
1.96,Organic,2020,Seattle
0.88,Conventional,2020,South Carolina
1.34,Organic,2020,South Carolina
0.66,Conventional,2020,South Central
1.15,Organic,2020,South Central
0.81,Conventional,2020,Southeast
1.18,Organic,2020,Southeast
1,Conventional,2020,Spokane
1.65,Organic,2020,Spokane
0.89,Conventional,2020,St. Louis
1.64,Organic,2020,St. Louis
1,Conventional,2020,Syracuse
1.47,Organic,2020,Syracuse
0.81,Conventional,2020,Tampa
0.94,Organic,2020,Tampa
0.91,Conventional,2020,West
1.46,Organic,2020,West
0.64,Conventional,2020,West Tex/New Mexico
1.35,Organic,2020,West Tex/New Mexico
1.08,Conventional,2020,Albany
1.44,Organic,2020,Albany
0.78,Conventional,2020,Atlanta
1.47,Organic,2020,Atlanta
1.1,Conventional,2020,Baltimore/Washington
1.38,Organic,2020,Baltimore/Washington
1.05,Conventional,2020,Boise
1.61,Organic,2020,Boise
1.25,Conventional,2020,Boston
1.8,Organic,2020,Boston
0.96,Conventional,2020,Buffalo/Rochester
1.4,Organic,2020,Buffalo/Rochester
1.05,Conventional,2020,California
1.68,Organic,2020,California
1,Conventional,2020,Charlotte
1.43,Organic,2020,Charlotte
1.22,Conventional,2020,Chicago
1.71,Organic,2020,Chicago
0.89,Conventional,2020,Cincinnati/Dayton
1.45,Organic,2020,Cincinnati/Dayton
0.8,Conventional,2020,Columbus
1.37,Organic,2020,Columbus
0.63,Conventional,2020,Dallas/Ft. Worth
1.12,Organic,2020,Dallas/Ft. Worth
0.93,Conventional,2020,Denver
1.17,Organic,2020,Denver
0.96,Conventional,2020,Detroit
1.33,Organic,2020,Detroit
1.08,Conventional,2020,Grand Rapids
1.29,Organic,2020,Grand Rapids
0.94,Conventional,2020,Great Lakes
1.43,Organic,2020,Great Lakes
0.96,Conventional,2020,Harrisburg/Scranton
1.24,Organic,2020,Harrisburg/Scranton
1.23,Conventional,2020,Hartford/Springfield
2,Organic,2020,Hartford/Springfield
0.63,Conventional,2020,Houston
1.18,Organic,2020,Houston
0.78,Conventional,2020,Indianapolis
1.28,Organic,2020,Indianapolis
0.85,Conventional,2020,Jacksonville
1.04,Organic,2020,Jacksonville
0.84,Conventional,2020,Las Vegas
1.37,Organic,2020,Las Vegas
0.95,Conventional,2020,Los Angeles
1.64,Organic,2020,Los Angeles
0.84,Conventional,2020,Louisville
1.31,Organic,2020,Louisville
0.84,Conventional,2020,Miami/Ft. Lauderdale
0.93,Organic,2020,Miami/Ft. Lauderdale
0.94,Conventional,2020,Midsouth
1.31,Organic,2020,Midsouth
0.81,Conventional,2020,Nashville
1.34,Organic,2020,Nashville
0.71,Conventional,2020,New Orleans/Mobile
1.12,Organic,2020,New Orleans/Mobile
1.03,Conventional,2020,New York
1.73,Organic,2020,New York
1.05,Conventional,2020,Northeast
1.63,Organic,2020,Northeast
0.97,Conventional,2020,Northern New England
1.56,Organic,2020,Northern New England
0.8,Conventional,2020,Orlando
0.98,Organic,2020,Orlando
0.9,Conventional,2020,Philadelphia
1.64,Organic,2020,Philadelphia
0.65,Conventional,2020,Phoenix/Tucson
1.31,Organic,2020,Phoenix/Tucson
1.1,Conventional,2020,Pittsburgh
1.33,Organic,2020,Pittsburgh
0.85,Conventional,2020,Plains
1.14,Organic,2020,Plains
0.96,Conventional,2020,Portland
1.51,Organic,2020,Portland
0.93,Conventional,2020,Raleigh/Greensboro
1.38,Organic,2020,Raleigh/Greensboro
0.93,Conventional,2020,Richmond/Norfolk
1.09,Organic,2020,Richmond/Norfolk
0.85,Conventional,2020,Roanoke
1.22,Organic,2020,Roanoke
1.16,Conventional,2020,Sacramento
1.34,Organic,2020,Sacramento
1.04,Conventional,2020,San Diego
1.85,Organic,2020,San Diego
1.28,Conventional,2020,San Francisco
1.87,Organic,2020,San Francisco
1.14,Conventional,2020,Seattle
1.97,Organic,2020,Seattle
0.88,Conventional,2020,South Carolina
1.36,Organic,2020,South Carolina
0.66,Conventional,2020,South Central
1.18,Organic,2020,South Central
0.81,Conventional,2020,Southeast
1.2,Organic,2020,Southeast
0.97,Conventional,2020,Spokane
1.61,Organic,2020,Spokane
0.86,Conventional,2020,St. Louis
1.8,Organic,2020,St. Louis
1.01,Conventional,2020,Syracuse
1.43,Organic,2020,Syracuse
0.79,Conventional,2020,Tampa
0.94,Organic,2020,Tampa
0.87,Conventional,2020,West
1.47,Organic,2020,West
0.68,Conventional,2020,West Tex/New Mexico
1.31,Organic,2020,West Tex/New Mexico
0.91,Conventional,2020,Albany
